ID,ITEMCODE,ITEM,IN_BLOCKS_OF,METRICS,PRICE_PER_UNIT,CURRENCY,FEES,VOLUME_FROM,VOLUME_TO
775,8011735,SAP SuccessFactors Succession & Development,1,User,1.13,USD,Month,15001,25000
776,8011735,SAP SuccessFactors Succession & Development,1,User,1.07,USD,Month,25001,50000
777,8011735,SAP SuccessFactors Succession & Development,1,User,0.97,USD,Month,50001,75000
778,8011735,SAP SuccessFactors Succession & Development,1,User,0.92,USD,Month,75001,100000
779,8011735,SAP SuccessFactors Succession & Development,1,User,0.88,USD,Month,100001,200000
780,8011735,SAP SuccessFactors Succession & Development,1,User,0.79,USD,Month,200001,Infinite
781,8011736,"SAP SuccessFactors Employee Central, core HR",1,User,6.30,USD,Month,1,2000
782,8011736,"SAP SuccessFactors Employee Central, core HR",1,User,5.59,USD,Month,2001,5000
783,8011736,"SAP SuccessFactors Employee Central, core HR",1,User,4.38,USD,Month,5001,10000
784,8011736,"SAP SuccessFactors Employee Central, core HR",1,User,4.17,USD,Month,10001,15000
785,8011736,"SAP SuccessFactors Employee Central, core HR",1,User,3.88,USD,Month,15001,25000
786,8011736,"SAP SuccessFactors Employee Central, core HR",1,User,3.63,USD,Month,25001,50000
787,8011736,"SAP SuccessFactors Employee Central, core HR",1,User,3.20,USD,Month,50001,75000
788,8011736,"SAP SuccessFactors Employee Central, core HR",1,User,3.00,USD,Month,75001,100000
789,8011736,"SAP SuccessFactors Employee Central, core HR",1,User,2.82,USD,Month,100001,200000
790,8011736,"SAP SuccessFactors Employee Central, core HR",1,User,2.54,USD,Month,200001,Infinite
791,8011737,"SAP SuccessFactors Employee Central, core HR, functional use",1,User,2.40,USD,Month,1,2000
792,8011737,"SAP SuccessFactors Employee Central, core HR, functional use",1,User,2.30,USD,Month,2001,5000
793,8011737,"SAP SuccessFactors Employee Central, core HR, functional use",1,User,2.19,USD,Month,5001,10000
794,8011737,"SAP SuccessFactors Employee Central, core HR, functional use",1,User,1.61,USD,Month,10001,15000
795,8011737,"SAP SuccessFactors Employee Central, core HR, functional use",1,User,1.52,USD,Month,15001,25000
796,8011737,"SAP SuccessFactors Employee Central, core HR, functional use",1,User,1.46,USD,Month,25001,50000
797,8011737,"SAP SuccessFactors Employee Central, core HR, functional use",1,User,0.63,USD,Month,50001,75000
798,8011737,"SAP SuccessFactors Employee Central, core HR, functional use",1,User,0.61,USD,Month,75001,100000
799,8011737,"SAP SuccessFactors Employee Central, core HR, functional use",1,User,0.58,USD,Month,100001,200000
800,8011737,"SAP SuccessFactors Employee Central, core HR, functional use",1,User,0.52,USD,Month,200001,Infinite
801,8011738,SAP SuccessFactors Workforce Analytics,1,User,2.79,USD,Month,1,2000
802,8011738,SAP SuccessFactors Workforce Analytics,1,User,2.69,USD,Month,2001,5000
803,8011738,SAP SuccessFactors Workforce Analytics,1,User,1.66,USD,Month,5001,10000
804,8011738,SAP SuccessFactors Workforce Analytics,1,User,1.56,USD,Month,10001,15000
805,8011738,SAP SuccessFactors Workforce Analytics,1,User,1.29,USD,Month,15001,25000
806,8011738,SAP SuccessFactors Workforce Analytics,1,User,0.90,USD,Month,25001,50000
807,8011738,SAP SuccessFactors Workforce Analytics,1,User,0.79,USD,Month,50001,75000
808,8011738,SAP SuccessFactors Workforce Analytics,1,User,0.76,USD,Month,75001,100000
809,8011738,SAP SuccessFactors Workforce Analytics,1,User,0.72,USD,Month,100001,200000
810,8011738,SAP SuccessFactors Workforce Analytics,1,User,0.64,USD,Month,200001,Infinite
811,8011739,SAP SuccessFactors Onboarding,1,User,1.18,USD,Month,1,2000
812,8011739,SAP SuccessFactors Onboarding,1,User,0.98,USD,Month,2001,5000
813,8011739,SAP SuccessFactors Onboarding,1,User,0.96,USD,Month,5001,10000
814,8011739,SAP SuccessFactors Onboarding,1,User,0.92,USD,Month,10001,15000
815,8011739,SAP SuccessFactors Onboarding,1,User,0.89,USD,Month,15001,25000
816,8011739,SAP SuccessFactors Onboarding,1,User,0.85,USD,Month,25001,50000
817,8011739,SAP SuccessFactors Onboarding,1,User,0.67,USD,Month,50001,75000
818,8011739,SAP SuccessFactors Onboarding,1,User,0.64,USD,Month,75001,100000
819,8011739,SAP SuccessFactors Onboarding,1,User,0.61,USD,Month,100001,200000
820,8011739,SAP SuccessFactors Onboarding,1,User,0.55,USD,Month,200001,Infinite
821,8011740,SAP SuccessFactors Recruiting,1,User,2.66,USD,Month,1,2000
822,8011740,SAP SuccessFactors Recruiting,1,User,2.59,USD,Month,2001,5000
823,8011740,SAP SuccessFactors Recruiting,1,User,2.43,USD,Month,5001,10000
824,8011740,SAP SuccessFactors Recruiting,1,User,2.07,USD,Month,10001,15000
825,8011740,SAP SuccessFactors Recruiting,1,User,1.60,USD,Month,15001,25000
826,8011740,SAP SuccessFactors Recruiting,1,User,1.55,USD,Month,25001,50000
827,8011740,SAP SuccessFactors Recruiting,1,User,1.48,USD,Month,50001,75000
828,8011740,SAP SuccessFactors Recruiting,1,User,1.43,USD,Month,75001,100000
829,8011740,SAP SuccessFactors Recruiting,1,User,1.37,USD,Month,100001,200000
830,8011740,SAP SuccessFactors Recruiting,1,User,1.23,USD,Month,200001,Infinite
831,8011741,SAP SuccessFactors Learning,1,User,1.85,USD,Month,1,2000
832,8011741,SAP SuccessFactors Learning,1,User,1.77,USD,Month,2001,5000
833,8011741,SAP SuccessFactors Learning,1,User,1.67,USD,Month,5001,10000
834,8011741,SAP SuccessFactors Learning,1,User,1.40,USD,Month,10001,15000
835,8011741,SAP SuccessFactors Learning,1,User,1.34,USD,Month,15001,25000
836,8011741,SAP SuccessFactors Learning,1,User,1.27,USD,Month,25001,50000
837,8011741,SAP SuccessFactors Learning,1,User,0.92,USD,Month,50001,75000
838,8011741,SAP SuccessFactors Learning,1,User,0.88,USD,Month,75001,100000
839,8011741,SAP SuccessFactors Learning,1,User,0.84,USD,Month,100001,200000
840,8011741,SAP SuccessFactors Learning,1,User,0.76,USD,Month,200001,Infinite
841,8011742,"SAP SuccessFactors Learning, functional use",1,User,1.23,USD,Month,1,2000
842,8011742,"SAP SuccessFactors Learning, functional use",1,User,0.77,USD,Month,2001,5000
843,8011742,"SAP SuccessFactors Learning, functional use",1,User,0.74,USD,Month,5001,10000
844,8011742,"SAP SuccessFactors Learning, functional use",1,User,0.71,USD,Month,10001,15000
845,8011742,"SAP SuccessFactors Learning, functional use",1,User,0.67,USD,Month,15001,25000
846,8011742,"SAP SuccessFactors Learning, functional use",1,User,0.64,USD,Month,25001,50000
847,8011742,"SAP SuccessFactors Learning, functional use",1,User,0.61,USD,Month,50001,75000
848,8011742,"SAP SuccessFactors Learning, functional use",1,User,0.58,USD,Month,75001,100000
849,8011742,"SAP SuccessFactors Learning, functional use",1,User,0.55,USD,Month,100001,200000
850,8011742,"SAP SuccessFactors Learning, functional use",1,User,0.49,USD,Month,200001,Infinite
851,8011743,SAP SuccessFactors Validated Learning,1,User,2.65,USD,Month,1,2000
852,8011743,SAP SuccessFactors Validated Learning,1,User,2.59,USD,Month,2001,5000
853,8011743,SAP SuccessFactors Validated Learning,1,User,1.97,USD,Month,5001,10000
854,8011743,SAP SuccessFactors Validated Learning,1,User,1.76,USD,Month,10001,15000
855,8011743,SAP SuccessFactors Validated Learning,1,User,1.43,USD,Month,15001,25000
856,8011743,SAP SuccessFactors Validated Learning,1,User,1.40,USD,Month,25001,50000
857,8011743,SAP SuccessFactors Validated Learning,1,User,1.17,USD,Month,50001,75000
858,8011743,SAP SuccessFactors Validated Learning,1,User,1.15,USD,Month,75001,100000
859,8011743,SAP SuccessFactors Validated Learning,1,User,1.12,USD,Month,100001,200000
860,8011743,SAP SuccessFactors Validated Learning,1,User,1.01,USD,Month,200001,Infinite
861,8012128,"SAP U.S. Benefits Administration by Benefitfocus, healthcare spend insights option",1,User,8.64,USD,Month,1,2000
862,8012128,"SAP U.S. Benefits Administration by Benefitfocus, healthcare spend insights option",1,User,7.33,USD,Month,2001,5000
863,8012128,"SAP U.S. Benefits Administration by Benefitfocus, healthcare spend insights option",1,User,6.00,USD,Month,5001,10000
864,8012128,"SAP U.S. Benefits Administration by Benefitfocus, healthcare spend insights option",1,User,4.65,USD,Month,10001,15000
865,8012128,"SAP U.S. Benefits Administration by Benefitfocus, healthcare spend insights option",1,User,4.00,USD,Month,15001,25000
866,8012128,"SAP U.S. Benefits Administration by Benefitfocus, healthcare spend insights option",1,User,3.36,USD,Month,25001,50000
867,8012128,"SAP U.S. Benefits Administration by Benefitfocus, healthcare spend insights option",1,User,2.64,USD,Month,50001,75000
868,8012128,"SAP U.S. Benefits Administration by Benefitfocus, healthcare spend insights option",1,User,2.32,USD,Month,75001,100000
869,8012128,"SAP U.S. Benefits Administration by Benefitfocus, healthcare spend insights option",1,User,2.16,USD,Month,100001,Infinite
870,8014263,"SAP SuccessFactors Agent Lifecycle Management, additional nonproduction tenant",1,Tenant,8870.00,USD,Month,1,Infinite
871,8014293,"SAP SuccessFactors Agent Connection, additional nonproduction tenant",1,Tenant,1552.00,USD,Month,1,Infinite
872,8014306,"SAP SuccessFactors Incentive Management, additional nonproduction tenant",1,Tenant,11309.00,USD,Month,1,Infinite
873,8014315,"SAP SuccessFactors Agent Performance Management, additional nonproduction tenant",1,Tenant,8870.00,USD,Month,1,Infinite
874,8014323,"SAP SuccessFactors Territory and Quota, additional nonproduction tenant",1,Tenant,10533.00,USD,Month,1,Infinite
875,8015494,SAP SuccessFactors Agent Performance Management,1,Record,34.00,USD,Month,1,2000
876,8015494,SAP SuccessFactors Agent Performance Management,1,Record,16.00,USD,Month,2001,5000
877,8015494,SAP SuccessFactors Agent Performance Management,1,Record,8.68,USD,Month,5001,10000
878,8015494,SAP SuccessFactors Agent Performance Management,1,Record,6.89,USD,Month,10001,15000
879,8015494,SAP SuccessFactors Agent Performance Management,1,Record,5.69,USD,Month,15001,25000
880,8015494,SAP SuccessFactors Agent Performance Management,1,Record,3.89,USD,Month,25001,50000
881,8015494,SAP SuccessFactors Agent Performance Management,1,Record,2.52,USD,Month,50001,75000
882,8015494,SAP SuccessFactors Agent Performance Management,1,Record,1.92,USD,Month,75001,100000
883,8015494,SAP SuccessFactors Agent Performance Management,1,Record,0.49,USD,Month,100001,Infinite
884,8015506,SAP  SuccessFactors Territory and Quota,1,Record,35.00,USD,Month,1,2000
885,8015506,SAP  SuccessFactors Territory and Quota,1,Record,23.00,USD,Month,2001,5000
886,8015506,SAP  SuccessFactors Territory and Quota,1,Record,22.00,USD,Month,5001,10000
887,8015506,SAP  SuccessFactors Territory and Quota,1,Record,10.00,USD,Month,10001,15000
888,8015506,SAP  SuccessFactors Territory and Quota,1,Record,7.83,USD,Month,15001,25000
889,8015506,SAP  SuccessFactors Territory and Quota,1,Record,5.99,USD,Month,25001,50000
890,8015506,SAP  SuccessFactors Territory and Quota,1,Record,4.61,USD,Month,50001,75000
891,8015506,SAP  SuccessFactors Territory and Quota,1,Record,4.02,USD,Month,75001,100000
892,8015506,SAP  SuccessFactors Territory and Quota,1,Record,3.57,USD,Month,100001,Infinite
893,8015551,SAP SuccessFactors Agent Lifecycle Management,1,Record,21.00,USD,Month,1,2000
894,8015551,SAP SuccessFactors Agent Lifecycle Management,1,Record,11.00,USD,Month,2001,5000
895,8015551,SAP SuccessFactors Agent Lifecycle Management,1,Record,6.62,USD,Month,5001,10000
896,8015551,SAP SuccessFactors Agent Lifecycle Management,1,Record,5.18,USD,Month,10001,15000
897,8015551,SAP SuccessFactors Agent Lifecycle Management,1,Record,3.46,USD,Month,15001,25000
898,8015551,SAP SuccessFactors Agent Lifecycle Management,1,Record,1.87,USD,Month,25001,50000
899,8015551,SAP SuccessFactors Agent Lifecycle Management,1,Record,1.22,USD,Month,50001,75000
900,8015551,SAP SuccessFactors Agent Lifecycle Management,1,Record,0.93,USD,Month,75001,100000
901,8015551,SAP SuccessFactors Agent Lifecycle Management,1,Record,0.23,USD,Month,100001,Infinite
902,8015971,"SAP U.S. Benefits Administration by Benefitfocus, reporting option for the Affordable Care Act (ACA)",1,Document,5.00,USD,Month,1,2000
903,8015971,"SAP U.S. Benefits Administration by Benefitfocus, reporting option for the Affordable Care Act (ACA)",1,Document,3.20,USD,Month,2001,5000
904,8015971,"SAP U.S. Benefits Administration by Benefitfocus, reporting option for the Affordable Care Act (ACA)",1,Document,2.92,USD,Month,5001,10000
905,8015971,"SAP U.S. Benefits Administration by Benefitfocus, reporting option for the Affordable Care Act (ACA)",1,Document,2.64,USD,Month,10001,15000
906,8015971,"SAP U.S. Benefits Administration by Benefitfocus, reporting option for the Affordable Care Act (ACA)",1,Document,2.48,USD,Month,15001,25000
907,8015971,"SAP U.S. Benefits Administration by Benefitfocus, reporting option for the Affordable Care Act (ACA)",1,Document,2.00,USD,Month,25001,50000
908,8015971,"SAP U.S. Benefits Administration by Benefitfocus, reporting option for the Affordable Care Act (ACA)",1,Document,1.68,USD,Month,50001,75000
909,8015971,"SAP U.S. Benefits Administration by Benefitfocus, reporting option for the Affordable Care Act (ACA)",1,Document,1.52,USD,Month,75001,100000
910,8015971,"SAP U.S. Benefits Administration by Benefitfocus, reporting option for the Affordable Care Act (ACA)",1,Document,1.32,USD,Month,100001,Infinite
911,8017111,"SAP SuccessFactors HCM Suite, advanced encryption add-on?",1,Tenant,6250.00,USD,Month,1,Infinite
912,8017426,SAP SuccessFactors Onboarding,1,Transaction,91.00,USD,Year,1,300
913,8017426,SAP SuccessFactors Onboarding,1,Transaction,67.00,USD,Year,301,1000
914,8017426,SAP SuccessFactors Onboarding,1,Transaction,63.00,USD,Year,1001,2000
915,8017426,SAP SuccessFactors Onboarding,1,Transaction,62.00,USD,Year,2001,3000
916,8017426,SAP SuccessFactors Onboarding,1,Transaction,60.00,USD,Year,3001,5000
917,8017426,SAP SuccessFactors Onboarding,1,Transaction,56.00,USD,Year,5001,10000
918,8017426,SAP SuccessFactors Onboarding,1,Transaction,45.00,USD,Year,10001,15000
919,8017426,SAP SuccessFactors Onboarding,1,Transaction,43.00,USD,Year,15001,20000
920,8017426,SAP SuccessFactors Onboarding,1,Transaction,42.00,USD,Year,20001,40000
921,8017426,SAP SuccessFactors Onboarding,1,Transaction,39.00,USD,Year,40001,Infinite
922,8017452,SAP SuccessFactors Recruiting,1,Transaction,180.00,USD,Year,1,300
923,8017452,SAP SuccessFactors Recruiting,1,Transaction,120.00,USD,Year,301,1000
924,8017452,SAP SuccessFactors Recruiting,1,Transaction,108.00,USD,Year,1001,2000
925,8017452,SAP SuccessFactors Recruiting,1,Transaction,105.00,USD,Year,2001,3000
926,8017452,SAP SuccessFactors Recruiting,1,Transaction,101.00,USD,Year,3001,5000
927,8017452,SAP SuccessFactors Recruiting,1,Transaction,95.00,USD,Year,5001,10000
928,8017452,SAP SuccessFactors Recruiting,1,Transaction,94.00,USD,Year,10001,15000
929,8017452,SAP SuccessFactors Recruiting,1,Transaction,87.00,USD,Year,15001,20000
930,8017452,SAP SuccessFactors Recruiting,1,Transaction,84.00,USD,Year,20001,40000
931,8017452,SAP SuccessFactors Recruiting,1,Transaction,82.00,USD,Year,40001,Infinite
932,8018107,"SAP SuccessFactors Extended Enterprise Content Management by OpenText, additional nonproduction tenant",1,Tenant,8066.00,USD,Month,1,Infinite
933,8018126,"GROW with SAP, core HR add-on",1,User,6.30,USD,Month,1,2000
934,8018126,"GROW with SAP, core HR add-on",1,User,5.59,USD,Month,2001,5000
935,8018126,"GROW with SAP, core HR add-on",1,User,4.38,USD,Month,5001,10000
936,8018126,"GROW with SAP, core HR add-on",1,User,4.17,USD,Month,10001,15000
937,8018126,"GROW with SAP, core HR add-on",1,User,3.88,USD,Month,15001,25000
938,8018126,"GROW with SAP, core HR add-on",1,User,3.63,USD,Month,25001,50000
939,8018126,"GROW with SAP, core HR add-on",1,User,3.20,USD,Month,50001,75000
940,8018126,"GROW with SAP, core HR add-on",1,User,3.00,USD,Month,75001,100000
941,8018126,"GROW with SAP, core HR add-on",1,User,2.82,USD,Month,100001,200000
942,8018126,"GROW with SAP, core HR add-on",1,User,2.54,USD,Month,200001,Infinite
943,8018142,SAP Deskless Worker Experience by WorkForce Software?,1,User,5.00,USD,Month,1,2000
944,8018142,SAP Deskless Worker Experience by WorkForce Software?,1,User,4.75,USD,Month,2001,5000
945,8018142,SAP Deskless Worker Experience by WorkForce Software?,1,User,4.50,USD,Month,5001,10000
946,8018142,SAP Deskless Worker Experience by WorkForce Software?,1,User,4.33,USD,Month,10001,15000
947,8018142,SAP Deskless Worker Experience by WorkForce Software?,1,User,4.17,USD,Month,15001,25000
948,8018142,SAP Deskless Worker Experience by WorkForce Software?,1,User,4.00,USD,Month,25001,50000
949,8018142,SAP Deskless Worker Experience by WorkForce Software?,1,User,2.92,USD,Month,50001,75000
950,8018142,SAP Deskless Worker Experience by WorkForce Software?,1,User,2.75,USD,Month,75001,100000
951,8018142,SAP Deskless Worker Experience by WorkForce Software?,1,User,2.67,USD,Month,100001,Infinite
